2.1 -4921.653891682
2.2 -4921.653903142
2.3 -4921.653593628
2.4 -4921.6537582794
2.5 -4921.6546240841
2.6 -4921.6495835413
2.7 -4921.6542550549
2.8 -4921.6577632244
2.9 -4921.6461595305
3.0 -4921.6485291538
3.1 -4921.650542697
3.2 -4921.6449115501
3.3 -4921.6453502617
3.4 -4921.6462683271
3.5 -4921.6469712434
3.6 -4921.6474620413
3.7 -4921.6477778585
3.8 -4921.6479504263
3.9 -4921.6480065865
4.0 -4921.6397046974
4.1 -4921.6398740026
4.2 -4921.6399802785
4.3 -4921.6400622589
4.4 -4921.6401389694
4.5 -4921.6402072847
4.6 -4921.6402848434
4.7 -4921.6403555384
4.8 -4921.640350881
4.9 -4921.6403842233
5.0 -4921.6404223911
5.1 -4921.6404636289
5.2 -4921.640487978
5.3 -4921.6405034448
5.4 -4921.6405080351
5.5 -4921.6405072769
5.6 -4921.640497456
5.7 -4921.6404740062
