0.7 -914.7302629739
0.8 -915.0822062164
0.9 -915.2895960547
1.0 -915.4098450902
1.1 -915.4763830782
1.2 -915.5095226085
1.3 -915.5221413648
1.4 -915.5222224123
1.5 -915.5150633314
1.6 -915.5037555624
1.7 -915.4903124141
1.8 -915.4761495067
1.9 -915.4618666683
2.0 -915.4480384328
2.1 -915.4349440094
2.2 -915.4226367238
2.3 -915.4111908794
2.4 -915.4006357201
2.5 -915.3909302825
2.6 -915.3820375549
2.7 -915.3739143692
2.8 -915.3665288354
2.9 -915.3598210339
3.0 -915.3537533226
3.1 -915.3482623323
3.2 -915.3433616067
3.3 -915.3389408365
3.4 -915.4674219274
3.5 -915.4674138198
3.6 -915.467402667
3.7 -915.4673931244
3.8 -915.4673853746
3.9 -915.3826192787
