1.0 -516.2979527696
1.1 -516.6002293917
1.2 -516.9031313799
1.3 -517.0914677544
1.4 -517.2067275614
1.5 -517.2750128815
1.6 -517.3134445312
1.7 -517.3327147261
1.8 -517.3399578617
1.9 -517.3397113466
2.0 -517.3348799607
2.1 -517.3274576149
2.2 -517.3186710994
2.3 -517.3092765572
2.4 -517.2997748331
2.5 -517.2904610467
2.6 -517.2814798484
2.7 -517.2729275261
2.8 -517.2648600674
2.9 -517.2573002907
3.0 -517.2502486634
3.1 -517.2437079865
3.2 -517.2376609719
3.3 -517.2320834867
3.4 -517.226941052
3.5 -517.222207696
3.6 -517.2178642448
3.7 -517.2138936655
3.8 -517.210269199
3.9 -517.206956768
4.0 -517.2039257824
4.1 -517.2011542664
4.2 -517.1986267741
4.3 -517.1963288743
4.4 -517.1942433999
4.5 -517.1923413585
4.6 -517.1906376866
4.7 -517.1890815616
4.8 -517.1876881791
