1.9 -517.2277037499
2.0 -517.2213756891
2.1 -517.1931696114
2.2 -517.2092903191
2.3 -517.2224458471
2.4 -517.2327509219
2.5 -517.2406197744
2.6 -517.2465014396
2.7 -517.2508117892
2.8 -517.2539250739
2.9 -517.2561476295
3.0 -517.2574267126
3.1 -517.255258854
3.2 -517.2282831761
3.3 -517.2283706977
3.4 -517.2284964766
3.5 -517.2285359888
3.6 -517.22847055
3.7 -517.2283139147
3.8 -517.2280912718
3.9 -517.2278305298
4.0 -517.2239260006
4.1 -517.2240168434
4.2 -517.2240824162
4.3 -517.2241304409
4.4 -517.2241703412
4.5 -517.2241990661
4.6 -517.2242165385
4.7 -517.2242237378
4.8 -517.2242262925
4.9 -517.2242318102
5.0 -517.224243185
5.1 -517.2242662108
5.2 -517.2242577591
5.3 -517.2242868701
5.4 -517.2243024436
