0.8 -4921.061614908
0.9 -4921.3471815237
1.0 -4921.5203889726
1.1 -4921.6234815844
1.2 -4921.6828732461
1.3 -4921.7138493702
1.4 -4921.7272896895
1.5 -4921.7293887853
1.6 -4921.7246954358
1.7 -4921.7154677202
1.8 -4921.704236503
1.9 -4921.6916403365
2.0 -4921.6786740337
2.1 -4921.6660037847
2.2 -4921.6536734265
2.3 -4921.6419271317
2.4 -4921.6309523917
2.5 -4921.6207215179
2.6 -4921.6112357104
2.7 -4921.6025116642
2.8 -4921.5945282115
2.9 -4921.5872437336
3.0 -4921.5806170058
3.1 -4921.574643786
3.2 -4921.625837655
3.3 -4921.6254109546
3.4 -4921.6251858993
3.5 -4921.625026253
3.6 -4921.6248718932
3.7 -4921.6891060501
3.8 -4921.6893266754
3.9 -4921.6894979122
4.0 -4921.689607903
4.1 -4921.689697829
4.2 -4921.6897503403
4.3 -4921.6897975203
4.4 -4921.5459268105
