1.9 -1038.1341541358
2.0 -1038.1441078811
2.1 -1038.1546803877
2.2 -1038.165187332
2.3 -1038.17425597
2.4 -1038.1817559034
2.5 -1038.1877977601
2.6 -1038.1925755468
2.7 -1038.1963134153
2.8 -1038.1992055248
2.9 -1038.201376454
3.0 -1038.2030326094
3.1 -1038.2042742256
3.2 -1038.2050368704
3.3 -1038.2058715483
3.4 -1038.2064679567
3.5 -1038.2068674134
3.6 -1038.2071088502
3.7 -1038.2072501125
3.8 -1038.2073344574
3.9 -1038.2074182589
4.0 -1038.207474957
4.1 -1038.2074004029
4.2 -1038.207496964
4.3 -1038.2075836655
4.4 -1038.2076613739
4.5 -1038.2077200876
4.6 -1038.207785899
4.7 -1038.2077513177
4.8 -1038.2077582649
4.9 -1038.2077311477
5.0 -1038.2076903769
5.1 -1038.2075764655
5.2 -1038.207501802
5.3 -1038.2074131645
5.4 -1038.207321729
