1.9 -517.1986343249
2.0 -517.1623964283
2.1 -517.1800451911
2.2 -517.1963795131
2.3 -517.2104488042
2.4 -517.2221706236
2.5 -517.231710181
2.6 -517.2393277588
2.7 -517.2452661044
2.8 -517.2497631739
2.9 -517.2511411665
3.0 -517.2543876725
3.1 -517.2565655764
3.2 -517.2354128157
3.3 -517.2356054277
3.4 -517.2358096456
3.5 -517.2358748203
3.6 -517.2358072262
3.7 -517.2356288065
3.8 -517.2353843124
3.9 -517.2350994112
4.0 -517.2347946625
4.1 -517.2344846277
4.2 -517.2341803503
4.3 -517.2338874626
4.4 -517.2336087608
4.5 -517.2333475071
4.6 -517.2331115661
4.7 -517.2318868297
4.8 -517.2318552049
4.9 -517.2318209747
5.0 -517.2317853375
5.1 -517.2317491719
5.2 -517.2316378085
5.3 -517.2316325408
5.4 -517.2316246041
