0.7 -516.5476029748
0.8 -516.8994405944
0.9 -517.1067953454
1.0 -517.2270356339
1.1 -517.2935709692
1.2 -517.3267114012
1.3 -517.3393327562
1.4 -517.3394188141
1.5 -517.332276512
1.6 -517.3209624666
1.7 -517.3075617053
1.8 -517.2933804164
1.9 -517.2791429531
2.0 -517.2653747207
2.1 -517.2523203429
2.2 -517.2400601198
2.3 -517.2286602488
2.4 -517.2181331702
2.5 -517.2084498834
2.6 -517.199575119
2.7 -517.1914880633
2.8 -517.1841271515
2.9 -517.177494822
3.0 -517.1714745683
3.1 -517.2847527086
3.2 -517.2849423546
3.3 -517.2849702295
3.4 -517.2849755772
3.5 -517.284966566
3.6 -517.2849465726
3.7 -517.2849198044
3.8 -517.2848906343
3.9 -517.2892426658
