1.4 -517.18152983
1.5 -517.1884135747
1.6 -517.1944680194
1.7 -517.199411997
1.8 -517.2035385551
1.9 -517.2067950971
2.0 -517.209437139
2.1 -517.2115713656
2.2 -517.2132379223
2.3 -517.2145304229
2.4 -517.2155485868
2.5 -517.2163513981
2.6 -517.2169788786
2.7 -517.2174058716
2.8 -517.2178093633
2.9 -517.2180853322
3.0 -517.218269678
3.1 -517.2183825358
3.2 -517.2184511074
3.3 -517.2184877816
3.4 -517.2185022004
3.5 -517.2177427557
3.6 -517.217938018
3.7 -517.2181393375
3.8 -517.2182649109
3.9 -517.2183329784
4.0 -517.2182802281
