2.1 -5265.6261979199
2.2 -5265.6278850872
2.3 -5265.6279038484
2.4 -5265.6287494708
2.5 -5265.6296185644
2.6 -5265.6303717403
2.7 -5265.6273026296
2.8 -5265.6285346485
2.9 -5265.6299505783
3.0 -5265.6314897062
3.1 -5265.6328794532
3.2 -5265.6340339935
3.3 -5265.6349161238
3.4 -5265.6344572658
3.5 -5265.6352910722
3.6 -5265.6356301141
3.7 -5265.6356480645
3.8 -5265.6356269814
3.9 -5265.6356744556
4.0 -5265.6356686364
4.1 -5265.6356231491
4.2 -5265.6355644795
4.3 -5265.63543452
4.4 -5265.6353490146
4.5 -5265.6351921424
4.6 -5265.6354148149
4.7 -5265.6352998172
4.8 -5265.6349740998
4.9 -5265.6346609722
5.0 -5265.6342938059
5.1 -5265.6340957382
5.2 -5265.6337863075
5.3 -5265.6334326899
5.4 -5265.6329794007
5.5 -5265.6324509296
5.6 -5265.6318314943
5.7 -5265.6310961241
