2.1 -5265.6322691797
2.2 -5265.6333566501
2.3 -5265.63438916
2.4 -5265.6351487941
2.5 -5265.6356043649
2.6 -5265.6357136742
2.7 -5265.6355248455
2.8 -5265.6351662805
2.9 -5265.6276470465
3.0 -5265.6223258934
3.1 -5265.6267701781
3.2 -5265.6300319598
3.3 -5265.6323486435
3.4 -5265.6338567079
3.5 -5265.6350560379
3.6 -5265.6358869152
3.7 -5265.6361649997
3.8 -5265.6360029443
3.9 -5265.6353810874
4.0 -5265.6356852497
4.1 -5265.6360400688
4.2 -5265.6362637102
4.3 -5265.6363289388
4.4 -5265.6362499962
4.5 -5265.6360397113
4.6 -5265.6360091244
4.7 -5265.6358756471
4.8 -5265.635630903
4.9 -5265.635206469
5.0 -5265.6324234616
5.1 -5265.611976074
5.2 -5265.6120065264
5.3 -5265.612043896
5.4 -5265.6120817933
5.5 -5265.612112601
5.6 -5265.6121290728
5.7 -5265.6121281438
