1.9 -915.4122822319
2.0 -915.4059065479
2.1 -915.3763471469
2.2 -915.3925169807
2.3 -915.405725754
2.4 -915.4160637624
2.5 -915.4239659446
2.6 -915.4298401328
2.7 -915.4342325518
2.8 -915.4374576311
2.9 -915.4397832693
3.0 -915.4414262843
3.1 -915.44256927
3.2 -915.4112051177
3.3 -915.4114436771
3.4 -915.4116940796
3.5 -915.4118406292
3.6 -915.4118687682
3.7 -915.4117994745
3.8 -915.4116559582
3.9 -915.4114715818
4.0 -915.4112598042
4.1 -915.4110339974
4.2 -915.410804016
4.3 -915.4089296263
4.4 -915.4089343815
4.5 -915.4089569563
4.6 -915.4089578296
4.7 -915.4089565361
4.8 -915.4089522865
4.9 -915.4089388777
5.0 -915.4089267403
5.1 -915.4089178436
5.2 -915.4089154729
5.3 -915.4089153723
5.4 -915.4087993479
